Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,4792.000000,4833.549805,4700.049805,4709.850098,4709.850098,984641
2021-02-16,4729.000000,4761.600098,4670.000000,4696.600098,4696.600098,812940
2021-02-17,4696.600098,4709.950195,4580.000000,4600.549805,4600.549805,1021355
2021-02-18,4607.000000,4663.850098,4560.000000,4616.950195,4616.950195,1029506
2021-02-19,4602.000000,4728.000000,4530.000000,4681.450195,4681.450195,1278534
2021-02-22,4708.000000,4726.950195,4443.149902,4469.250000,4469.250000,1395313
2021-02-23,4498.000000,4534.299805,4420.500000,4495.149902,4495.149902,1063418
2021-02-24,4495.149902,4523.750000,4377.000000,4435.549805,4435.549805,735586
2021-02-25,4421.149902,4590.000000,4421.149902,4480.149902,4480.149902,1706375
2021-02-26,4460.000000,4558.600098,4405.000000,4426.549805,4426.549805,1506890
2021-03-01,4445.000000,4478.000000,4400.250000,4453.399902,4453.399902,709073
2021-03-02,4473.399902,4479.899902,4390.149902,4404.700195,4404.700195,1837678
2021-03-03,4465.000000,4515.750000,4426.000000,4502.549805,4502.549805,850614
2021-03-04,4482.000000,4583.350098,4444.000000,4575.049805,4575.049805,1472991
2021-03-05,4550.000000,4560.000000,4484.000000,4492.500000,4492.500000,826369
2021-03-08,4500.000000,4522.000000,4463.000000,4492.250000,4492.250000,556416
2021-03-09,4500.950195,4520.000000,4416.500000,4448.299805,4448.299805,543118
2021-03-10,4496.000000,4519.850098,4456.049805,4500.399902,4500.399902,629961
2021-03-12,4520.000000,4529.950195,4403.100098,4426.500000,4426.500000,687852
2021-03-15,4460.000000,4462.200195,4285.000000,4342.250000,4342.250000,921743
2021-03-16,4380.100098,4466.700195,4365.000000,4449.700195,4449.700195,935727
2021-03-17,4449.700195,4465.000000,4344.299805,4355.850098,4355.850098,953973
2021-03-18,4370.000000,4378.500000,4195.049805,4212.750000,4212.750000,1210907
2021-03-19,4210.000000,4305.350098,4135.000000,4274.450195,4274.450195,1412415
2021-03-22,4276.899902,4367.950195,4268.250000,4353.950195,4353.950195,867303
2021-03-23,4350.000000,4403.000000,4322.100098,4372.250000,4372.250000,665236
2021-03-24,4350.250000,4419.000000,4331.350098,4350.500000,4350.500000,782404
2021-03-25,4350.000000,4402.149902,4284.750000,4380.549805,4380.549805,941416
2021-03-26,4420.000000,4423.000000,4347.700195,4406.000000,4406.000000,725318
2021-03-30,4429.950195,4527.450195,4421.049805,4518.200195,4518.200195,866325
2021-03-31,4510.000000,4546.700195,4481.000000,4516.000000,4516.000000,772510
2021-04-01,4550.000000,4594.950195,4522.049805,4587.649902,4587.649902,647640
2021-04-05,4560.000000,4584.000000,4423.899902,4556.600098,4556.600098,732258
2021-04-06,4559.000000,4639.899902,4542.000000,4619.250000,4619.250000,742294
2021-04-07,4662.299805,4734.000000,4641.000000,4692.649902,4692.649902,1113612
2021-04-08,4692.750000,4756.000000,4661.200195,4689.049805,4689.049805,660635
2021-04-09,4692.899902,4794.000000,4691.250000,4760.299805,4760.299805,1362147
2021-04-12,4775.000000,5120.000000,4695.000000,4996.950195,4996.950195,3513765
2021-04-13,5144.700195,5144.700195,4751.100098,4777.299805,4777.299805,3937234
2021-04-15,4842.899902,4875.049805,4785.000000,4845.549805,4845.549805,1386901
2021-04-16,4863.799805,4940.000000,4815.200195,4893.250000,4893.250000,1198029
2021-04-19,4893.000000,5005.000000,4807.049805,4968.100098,4968.100098,1843928
2021-04-20,5100.000000,5210.750000,5089.500000,5156.750000,5156.750000,3484976
2021-04-22,5179.950195,5290.000000,5159.000000,5199.850098,5199.850098,2424134
2021-04-23,5228.000000,5266.149902,5030.100098,5066.700195,5066.700195,2354899
2021-04-26,5125.000000,5130.000000,5030.250000,5066.700195,5066.700195,950577
2021-04-27,5090.500000,5116.000000,5021.350098,5057.250000,5057.250000,957835
2021-04-28,5082.549805,5106.899902,5030.000000,5044.450195,5044.450195,843953
2021-04-29,5070.250000,5144.000000,5042.299805,5102.299805,5102.299805,1071931
2021-04-30,5140.000000,5211.000000,5125.149902,5163.100098,5163.100098,1306950
2021-05-03,5193.950195,5212.350098,5140.000000,5185.950195,5185.950195,937899
2021-05-04,5211.000000,5222.899902,5054.350098,5067.250000,5067.250000,795618
2021-05-05,5110.000000,5202.000000,5070.000000,5160.950195,5160.950195,1011199
2021-05-06,5165.000000,5252.000000,5130.000000,5168.450195,5168.450195,978375
2021-05-07,5199.950195,5249.000000,5166.000000,5174.700195,5174.700195,784869
2021-05-10,5380.000000,5389.950195,5272.000000,5327.549805,5327.549805,2244484
2021-05-11,5325.000000,5349.950195,5271.299805,5295.950195,5295.950195,944890
2021-05-12,5318.000000,5340.000000,5275.000000,5301.450195,5301.450195,880165
2021-05-14,5338.549805,5398.399902,5160.000000,5196.850098,5196.850098,2977011
