Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,1044.900024,1063.000000,1037.699951,1057.599976,1057.599976,9121286
2021-02-16,1068.000000,1096.500000,1041.099976,1058.250000,1058.250000,13883441
2021-02-17,1080.000000,1085.000000,1026.199951,1033.199951,1033.199951,13855321
2021-02-18,1045.000000,1055.400024,1033.400024,1046.050049,1046.050049,8911120
2021-02-19,1035.000000,1074.550049,1027.800049,1065.900024,1065.900024,14557527
2021-02-22,1064.949951,1067.099976,1018.000000,1022.900024,1022.900024,9412265
2021-02-23,1033.150024,1053.949951,1018.000000,1048.300049,1048.300049,7160332
2021-02-24,1047.300049,1076.000000,1041.250000,1070.000000,1070.000000,6833820
2021-02-25,1080.000000,1119.500000,1079.000000,1109.750000,1109.750000,12716781
2021-02-26,1070.000000,1082.900024,1051.250000,1062.949951,1062.949951,12247085
2021-03-01,1075.000000,1096.599976,1063.150024,1067.949951,1067.949951,6358886
2021-03-02,1075.000000,1086.300049,1060.000000,1073.349976,1073.349976,4917345
2021-03-03,1080.000000,1104.000000,1077.150024,1099.750000,1099.750000,5695638
2021-03-04,1078.000000,1116.000000,1072.599976,1091.949951,1091.949951,6128220
2021-03-05,1084.000000,1084.000000,1025.449951,1039.900024,1039.900024,13926140
2021-03-08,1054.000000,1055.449951,1014.500000,1018.250000,1018.250000,10522267
2021-03-09,1025.599976,1035.599976,1005.000000,1024.800049,1024.800049,9915907
2021-03-10,1043.150024,1060.000000,1033.050049,1039.849976,1039.849976,8832614
2021-03-12,1052.000000,1056.400024,1015.650024,1022.650024,1022.650024,5735382
2021-03-15,1027.800049,1043.599976,988.200012,1038.650024,1038.650024,8019663
2021-03-16,1045.000000,1049.900024,1028.000000,1034.699951,1034.699951,5161126
2021-03-17,1032.000000,1039.000000,1002.599976,1008.950012,1008.950012,4712570
2021-03-18,1025.000000,1030.699951,988.000000,1002.799988,1002.799988,5797610
2021-03-19,990.000000,1018.799988,981.099976,1011.900024,1011.900024,6838935
2021-03-22,1006.000000,1011.849976,961.049988,968.150024,968.150024,12692489
2021-03-23,977.000000,994.400024,970.000000,990.049988,990.049988,7530882
2021-03-24,980.049988,985.000000,955.000000,958.700012,958.700012,5028085
2021-03-25,958.700012,970.000000,928.849976,957.799988,957.799988,7614686
2021-03-26,973.799988,976.500000,950.000000,952.750000,952.750000,4891178
2021-03-30,966.000000,978.400024,955.000000,961.049988,961.049988,5831461
2021-03-31,961.049988,969.000000,950.000000,954.450012,954.450012,4453746
2021-04-01,964.000000,997.000000,959.099976,993.299988,993.299988,7932671
2021-04-05,985.000000,988.950012,918.549988,937.349976,937.349976,11223431
2021-04-06,947.799988,954.200012,921.500000,927.250000,927.250000,6925347
2021-04-07,931.000000,952.450012,921.150024,945.549988,945.549988,5714921
2021-04-08,949.000000,957.950012,932.000000,934.900024,934.900024,3946239
2021-04-09,935.000000,939.700012,917.450012,923.650024,923.650024,4980026
2021-04-12,884.000000,890.000000,841.000000,844.400024,844.400024,10674765
2021-04-13,850.000000,881.000000,844.500000,877.400024,877.400024,6778840
2021-04-15,867.500000,883.799988,841.250000,858.349976,858.349976,6862663
2021-04-16,864.099976,869.950012,853.049988,862.950012,862.950012,5338683
2021-04-19,829.950012,836.549988,811.000000,832.000000,832.000000,8550122
2021-04-20,845.000000,864.799988,840.049988,845.000000,845.000000,8240669
2021-04-22,831.000000,839.950012,815.000000,835.700012,835.700012,9717099
2021-04-23,830.000000,859.950012,822.799988,850.000000,850.000000,7695324
2021-04-26,857.000000,870.950012,851.450012,859.549988,859.549988,4894557
2021-04-27,859.549988,886.000000,859.000000,882.450012,882.450012,5202133
2021-04-28,890.000000,931.000000,888.000000,926.900024,926.900024,9935828
2021-04-29,936.849976,958.849976,917.099976,939.450012,939.450012,12187280
2021-04-30,928.000000,948.500000,915.099976,934.950012,934.950012,7301455
2021-05-03,929.000000,967.700012,899.000000,913.599976,913.599976,16854199
2021-05-04,930.000000,934.500000,906.000000,910.150024,910.150024,7499852
2021-05-05,923.000000,934.750000,909.299988,931.150024,931.150024,5975741
2021-05-06,937.450012,938.650024,920.000000,924.950012,924.950012,3705397
2021-05-07,932.549988,951.799988,925.000000,926.200012,926.200012,5419712
2021-05-10,939.000000,949.950012,931.150024,945.400024,945.400024,5087341
2021-05-11,923.950012,957.000000,922.900024,948.849976,948.849976,5732298
2021-05-12,942.000000,950.549988,914.000000,916.650024,916.650024,5074561
2021-05-14,923.000000,923.000000,888.099976,890.849976,890.849976,6169600
