Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,1527.000000,1544.000000,1521.349976,1537.650024,1537.650024,1917477
2021-02-16,1540.000000,1574.000000,1539.000000,1549.449951,1549.449951,3838556
2021-02-17,1544.000000,1567.000000,1533.000000,1548.349976,1548.349976,2340184
2021-02-18,1542.199951,1551.199951,1515.150024,1524.599976,1524.599976,2446843
2021-02-19,1523.849976,1547.000000,1498.849976,1508.800049,1508.800049,3044240
2021-02-22,1510.900024,1511.949951,1447.099976,1452.199951,1452.199951,6168108
2021-02-23,1462.000000,1498.000000,1460.000000,1486.300049,1486.300049,3733776
2021-02-24,1486.699951,1532.000000,1486.699951,1526.599976,1526.599976,2380414
2021-02-25,1534.000000,1540.599976,1502.000000,1506.449951,1506.449951,3168105
2021-02-26,1482.000000,1493.500000,1435.150024,1442.500000,1442.500000,5579058
2021-03-01,1456.000000,1486.000000,1438.199951,1472.849976,1472.849976,2494481
2021-03-02,1479.300049,1489.650024,1458.150024,1485.650024,1485.650024,2089473
2021-03-03,1493.500000,1510.000000,1481.349976,1496.900024,1496.900024,2184001
2021-03-04,1473.000000,1494.349976,1458.000000,1462.599976,1462.599976,3530366
2021-03-05,1453.599976,1477.199951,1439.099976,1463.550049,1463.550049,3306902
2021-03-08,1478.000000,1525.000000,1470.000000,1515.199951,1515.199951,4150049
2021-03-09,1525.000000,1532.300049,1491.800049,1508.300049,1508.300049,3779948
2021-03-10,1523.000000,1534.750000,1507.500000,1524.199951,1524.199951,2210547
2021-03-12,1526.300049,1565.000000,1503.150024,1514.000000,1514.000000,4885349
2021-03-15,1520.000000,1528.099976,1463.300049,1483.750000,1483.750000,3181450
2021-03-16,1488.300049,1497.000000,1457.000000,1461.800049,1461.800049,3233903
2021-03-17,1476.000000,1492.949951,1431.750000,1437.650024,1437.650024,5178384
2021-03-18,1455.550049,1469.699951,1420.000000,1428.099976,1428.099976,3381940
2021-03-19,1415.000000,1421.849976,1378.599976,1411.250000,1411.250000,9920812
2021-03-22,1409.000000,1417.400024,1392.250000,1400.050049,1400.050049,2964175
2021-03-23,1401.900024,1416.500000,1398.099976,1404.349976,1404.349976,2564844
2021-03-24,1400.000000,1407.000000,1360.050049,1369.150024,1369.150024,4237815
2021-03-25,1361.000000,1389.000000,1361.000000,1371.099976,1371.099976,3894604
2021-03-26,1386.300049,1408.000000,1382.000000,1398.300049,1398.300049,3093766
2021-03-30,1408.000000,1428.199951,1395.550049,1423.550049,1423.550049,2801282
2021-03-31,1423.599976,1431.599976,1410.400024,1418.900024,1418.900024,2400871
2021-04-01,1432.000000,1447.849976,1420.500000,1444.599976,1444.599976,1380763
2021-04-05,1439.000000,1439.000000,1381.400024,1403.800049,1403.800049,2548649
2021-04-06,1405.900024,1416.300049,1393.300049,1401.000000,1401.000000,1824079
2021-04-07,1402.000000,1417.199951,1389.250000,1404.150024,1404.150024,1841308
2021-04-08,1410.000000,1434.800049,1410.000000,1419.150024,1419.150024,1644834
2021-04-09,1414.000000,1417.000000,1397.099976,1404.099976,1404.099976,2015002
2021-04-12,1393.949951,1393.949951,1332.000000,1345.150024,1345.150024,3755497
2021-04-13,1347.250000,1382.000000,1347.250000,1373.699951,1373.699951,2063654
2021-04-15,1378.949951,1391.099976,1358.099976,1374.650024,1374.650024,2625838
2021-04-16,1360.500000,1393.300049,1355.300049,1359.150024,1359.150024,3752588
2021-04-19,1340.000000,1346.199951,1306.000000,1310.449951,1310.449951,4157065
2021-04-20,1320.000000,1339.449951,1317.699951,1331.500000,1331.500000,2989204
2021-04-22,1310.000000,1339.500000,1307.250000,1336.800049,1336.800049,2398100
2021-04-23,1330.000000,1344.650024,1314.449951,1322.900024,1322.900024,2062964
2021-04-26,1330.050049,1341.199951,1323.000000,1335.900024,1335.900024,1431562
2021-04-27,1339.000000,1388.449951,1335.900024,1380.650024,1380.650024,4303909
2021-04-28,1384.849976,1399.949951,1372.500000,1375.900024,1375.900024,3220346
2021-04-29,1383.949951,1389.550049,1353.500000,1358.650024,1358.650024,2221346
2021-04-30,1350.000000,1365.000000,1336.099976,1340.449951,1340.449951,1968093
2021-05-03,1325.500000,1351.300049,1319.150024,1342.500000,1342.500000,1653245
2021-05-04,1350.000000,1350.900024,1331.000000,1337.599976,1337.599976,2029558
2021-05-05,1342.199951,1346.750000,1324.000000,1338.650024,1338.650024,1813150
2021-05-06,1344.000000,1356.550049,1335.750000,1339.900024,1339.900024,2333882
2021-05-07,1347.000000,1359.900024,1339.000000,1342.699951,1342.699951,2362325
2021-05-10,1347.000000,1398.849976,1347.000000,1395.000000,1395.000000,3929224
2021-05-11,1380.000000,1399.900024,1376.099976,1383.599976,1383.599976,1975828
2021-05-12,1380.000000,1425.000000,1377.000000,1385.300049,1385.300049,4283174
2021-05-14,1394.000000,1423.900024,1374.050049,1415.500000,1415.500000,4558155
