Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,996.000000,996.000000,977.500000,979.200012,979.200012,2487825
2021-02-16,990.000000,1000.000000,973.500000,986.799988,986.799988,3912433
2021-02-17,989.000000,996.599976,971.400024,980.450012,980.450012,2227724
2021-02-18,982.000000,1015.500000,981.500000,1010.599976,1010.599976,6742595
2021-02-19,1013.650024,1019.200012,972.650024,993.950012,993.950012,4357699
2021-02-22,998.950012,1011.000000,941.900024,950.700012,950.700012,5946290
2021-02-23,952.000000,962.750000,931.000000,945.750000,945.750000,4120032
2021-02-24,950.000000,963.900024,936.650024,960.049988,960.049988,1686531
2021-02-25,964.000000,969.000000,952.250000,957.799988,957.799988,3682791
2021-02-26,945.000000,948.849976,915.000000,918.849976,918.849976,5254937
2021-03-01,935.450012,957.000000,926.349976,936.000000,936.000000,3429569
2021-03-02,944.500000,971.000000,942.000000,967.099976,967.099976,3703190
2021-03-03,972.200012,980.200012,961.450012,976.000000,976.000000,3203532
2021-03-04,960.000000,994.700012,955.599976,968.049988,968.049988,5134954
2021-03-05,965.200012,980.900024,957.000000,959.700012,959.700012,2618145
2021-03-08,963.000000,980.000000,962.000000,968.500000,968.500000,2880739
2021-03-09,973.000000,998.500000,961.549988,988.150024,988.150024,2814747
2021-03-10,1002.000000,1016.799988,993.000000,1008.750000,1008.750000,5268496
2021-03-12,1000.000000,1024.599976,996.150024,1003.250000,1003.250000,4674919
2021-03-15,1005.000000,1029.949951,1002.000000,1026.650024,1026.650024,5203101
2021-03-16,1032.000000,1045.000000,1021.099976,1026.550049,1026.550049,4797715
2021-03-17,1024.000000,1043.199951,1015.599976,1020.049988,1020.049988,3477295
2021-03-18,1034.000000,1035.000000,978.599976,996.200012,996.200012,3738712
2021-03-19,992.000000,1000.750000,975.150024,989.450012,989.450012,6208000
2021-03-22,989.900024,1017.400024,978.299988,1013.549988,1013.549988,3873143
2021-03-23,1013.549988,1021.500000,1000.549988,1013.849976,1013.849976,3782337
2021-03-24,1003.750000,1013.349976,987.250000,992.150024,992.150024,2749823
2021-03-25,992.700012,996.900024,964.099976,968.700012,968.700012,3654840
2021-03-26,977.900024,997.799988,977.000000,991.000000,991.000000,2761824
2021-03-30,991.500000,1019.799988,991.500000,1016.900024,1016.900024,4300037
2021-03-31,1023.000000,1023.000000,989.200012,991.450012,991.450012,3780505
2021-04-01,1000.000000,1007.799988,986.000000,992.150024,992.150024,3555291
2021-04-05,992.000000,1007.200012,978.200012,997.700012,997.700012,5118272
2021-04-06,1006.000000,1008.000000,988.549988,991.349976,991.349976,2395572
2021-04-07,992.000000,1005.650024,982.099976,1002.400024,1002.400024,2974419
2021-04-08,1008.000000,1049.849976,1005.000000,1029.000000,1029.000000,6737118
2021-04-09,1028.949951,1056.800049,1016.549988,1053.000000,1053.000000,6029994
2021-04-12,1051.000000,1059.050049,1016.799988,1039.849976,1039.849976,7896295
2021-04-13,1045.000000,1050.250000,983.000000,1001.849976,1001.849976,6448995
2021-04-15,1001.849976,1007.799988,970.299988,993.150024,993.150024,4373215
2021-04-16,998.000000,1013.500000,996.000000,1010.299988,1010.299988,2660763
2021-04-19,999.099976,1009.400024,983.299988,1000.099976,1000.099976,2777425
2021-04-20,996.000000,1007.500000,973.349976,983.400024,983.400024,4028636
2021-04-22,973.599976,985.500000,960.650024,967.799988,967.799988,5085190
2021-04-23,966.500000,970.950012,945.400024,950.200012,950.200012,3916517
2021-04-26,951.000000,970.000000,937.000000,962.200012,962.200012,5053998
2021-04-27,962.700012,987.599976,944.150024,969.250000,969.250000,10497935
2021-04-28,975.000000,980.000000,968.000000,977.400024,977.400024,2968625
2021-04-29,985.000000,985.000000,970.549988,976.900024,976.900024,2747579
2021-04-30,973.799988,976.900024,955.400024,960.400024,960.400024,3129105
2021-05-03,960.000000,965.000000,955.000000,957.700012,957.700012,3506839
2021-05-04,964.000000,969.900024,955.599976,960.400024,960.400024,4064221
2021-05-05,972.599976,972.599976,953.750000,960.400024,960.400024,3041045
2021-05-06,965.000000,984.700012,957.849976,977.950012,977.950012,4620827
2021-05-07,980.000000,984.250000,972.099976,980.950012,980.950012,2002597
2021-05-10,985.000000,992.650024,973.099976,990.500000,990.500000,2036101
2021-05-11,984.000000,986.950012,970.500000,977.049988,977.049988,2029457
2021-05-12,977.000000,977.000000,950.400024,962.349976,962.349976,3070622
2021-05-14,963.000000,966.450012,941.400024,952.200012,952.200012,2090820
