Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,134.500000,134.850006,132.000000,132.250000,127.856308,10557047
2021-02-16,132.300003,135.399994,132.300003,133.750000,129.306473,11735144
2021-02-17,133.300003,135.750000,132.899994,135.199997,130.708298,8950258
2021-02-18,135.000000,141.199997,134.050003,139.949997,135.300491,22069738
2021-02-19,139.949997,143.199997,137.250000,139.250000,134.623749,22944780
2021-02-22,138.850006,139.399994,135.100006,136.250000,131.723419,20401387
2021-02-23,137.600006,138.600006,136.199997,136.899994,132.351822,19178437
2021-02-24,139.949997,145.000000,139.500000,144.399994,139.602646,38775957
2021-02-25,146.899994,157.699997,145.750000,156.100006,150.913956,85580477
2021-02-26,156.149994,163.000000,150.500000,152.199997,147.143509,94115857
2021-03-01,155.500000,157.100006,153.699997,154.350006,149.222092,22306110
2021-03-02,154.350006,156.149994,152.500000,153.399994,148.303650,17565134
2021-03-03,155.000000,157.300003,153.800003,154.899994,149.753815,17610904
2021-03-04,154.000000,154.899994,151.699997,152.050003,146.998505,17162557
2021-03-05,152.000000,152.699997,149.699997,151.100006,146.080063,17323282
2021-03-08,153.899994,156.000000,152.350006,153.149994,148.061951,18727656
2021-03-09,154.949997,154.949997,148.500000,151.699997,146.660126,14621175
2021-03-10,153.050003,153.250000,149.399994,150.949997,145.935043,10788943
2021-03-12,152.000000,153.000000,149.000000,150.500000,145.500000,14835735
2021-03-15,146.449997,147.600006,144.750000,146.899994,146.899994,15783310
2021-03-16,147.000000,148.050003,144.600006,145.699997,145.699997,11857531
2021-03-17,145.050003,145.449997,139.500000,139.850006,139.850006,15554810
2021-03-18,141.500000,141.750000,136.199997,137.050003,137.050003,14401450
2021-03-19,136.000000,140.000000,133.500000,136.300003,136.300003,33294812
2021-03-22,137.600006,137.600006,135.300003,135.649994,135.649994,11414253
2021-03-23,135.600006,136.649994,134.100006,135.250000,135.250000,8887103
2021-03-24,133.899994,135.149994,132.050003,132.300003,132.300003,10865477
2021-03-25,132.000000,133.100006,127.050003,128.100006,128.100006,18629600
2021-03-26,129.100006,130.399994,128.699997,129.600006,129.600006,9505615
2021-03-30,131.000000,134.449997,130.149994,132.949997,132.949997,20582346
2021-03-31,133.000000,133.000000,130.000000,130.350006,130.350006,14900610
2021-04-01,131.449997,132.399994,130.600006,132.149994,132.149994,6226087
2021-04-05,131.899994,132.100006,128.050003,129.800003,129.800003,9012457
2021-04-06,130.850006,131.850006,129.300003,130.300003,130.300003,6689423
2021-04-07,130.300003,131.699997,129.750000,131.250000,131.250000,5657926
2021-04-08,131.300003,133.750000,131.199997,131.649994,131.649994,9330363
2021-04-09,131.649994,131.949997,128.949997,129.500000,129.500000,10149401
2021-04-12,128.000000,128.300003,123.599998,124.699997,124.699997,11334755
2021-04-13,124.800003,128.449997,124.800003,127.949997,127.949997,7809483
2021-04-15,127.949997,130.800003,126.949997,128.250000,128.250000,8924391
2021-04-16,128.850006,129.949997,127.099998,127.849998,127.849998,10358366
2021-04-19,125.599998,126.000000,123.400002,124.599998,124.599998,7131534
2021-04-20,125.000000,126.250000,124.050003,124.500000,124.500000,7738871
2021-04-22,124.650002,125.500000,124.000000,125.050003,125.050003,8514980
2021-04-23,124.949997,127.250000,124.250000,126.150002,126.150002,8992991
2021-04-26,127.750000,128.000000,126.500000,126.949997,126.949997,4967884
2021-04-27,127.000000,127.900002,126.599998,127.500000,127.500000,3982954
2021-04-28,128.000000,129.449997,127.500000,128.500000,128.500000,6206074
2021-04-29,129.750000,130.050003,127.650002,128.050003,128.050003,8345584
2021-04-30,127.400002,134.600006,127.000000,133.050003,133.050003,27396950
2021-05-03,133.000000,133.449997,131.199997,132.199997,132.199997,10262391
2021-05-04,132.550003,135.800003,132.250000,132.800003,132.800003,9926789
2021-05-05,133.000000,134.500000,132.500000,133.149994,133.149994,4877341
2021-05-06,134.199997,135.449997,133.750000,134.600006,134.600006,7632817
2021-05-07,135.399994,138.000000,135.000000,136.850006,136.850006,12644960
2021-05-10,137.100006,148.500000,137.100006,147.050003,147.050003,45098431
2021-05-11,146.449997,156.750000,145.149994,155.699997,155.699997,66582000
2021-05-12,155.899994,159.699997,151.800003,153.500000,153.500000,42959024
2021-05-14,155.949997,155.949997,146.100006,146.800003,146.800003,23140309
