Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,6435.000000,6463.950195,6387.100098,6407.750000,6407.750000,277851
2021-02-16,6448.000000,6550.000000,6409.950195,6457.799805,6457.799805,595723
2021-02-17,6457.799805,6544.500000,6390.950195,6419.200195,6419.200195,555520
2021-02-18,6492.299805,6492.299805,6301.000000,6325.850098,6325.850098,573974
2021-02-19,6315.000000,6318.649902,6175.000000,6208.500000,6208.500000,499669
2021-02-22,6215.000000,6284.950195,6108.649902,6175.100098,6175.100098,528408
2021-02-23,6186.000000,6347.899902,6131.049805,6268.450195,6268.450195,453805
2021-02-24,6319.000000,6450.000000,6210.000000,6414.549805,6414.549805,378560
2021-02-25,6406.000000,6468.000000,6338.450195,6383.299805,6383.299805,803072
2021-02-26,6370.000000,6489.000000,6060.000000,6115.000000,6115.000000,1307673
2021-03-01,6218.799805,6389.799805,6170.600098,6365.049805,6365.049805,609302
2021-03-02,6375.000000,6473.850098,6312.100098,6423.100098,6423.100098,438046
2021-03-03,6450.000000,6535.000000,6431.000000,6500.500000,6500.500000,467421
2021-03-04,6429.000000,6830.000000,6394.450195,6775.549805,6775.549805,1303144
2021-03-05,6690.500000,6944.200195,6690.500000,6810.299805,6810.299805,1828811
2021-03-08,6840.000000,6847.899902,6641.799805,6668.149902,6668.149902,658514
2021-03-09,6745.000000,6824.000000,6660.000000,6697.399902,6697.399902,483037
2021-03-10,6752.100098,6789.000000,6684.000000,6764.049805,6764.049805,302774
2021-03-12,6768.000000,6853.649902,6612.049805,6638.149902,6638.149902,673811
2021-03-15,6665.000000,6678.850098,6490.049805,6561.450195,6561.450195,349036
2021-03-16,6590.000000,6703.000000,6565.100098,6639.950195,6639.950195,614224
2021-03-17,6639.000000,6670.000000,6488.399902,6520.250000,6520.250000,443282
2021-03-18,6595.000000,6636.649902,6466.700195,6510.049805,6510.049805,345807
2021-03-19,6500.000000,6700.000000,6368.549805,6672.000000,6672.000000,654457
2021-03-22,6665.899902,6785.000000,6631.299805,6728.000000,6728.000000,467719
2021-03-23,6734.100098,6958.750000,6728.049805,6939.100098,6939.100098,890457
2021-03-24,6890.500000,6944.000000,6840.000000,6858.649902,6858.649902,716392
2021-03-25,6857.299805,6913.899902,6636.000000,6666.500000,6666.500000,547365
2021-03-26,6729.799805,6785.000000,6686.450195,6735.250000,6735.250000,303751
2021-03-30,6784.000000,6875.000000,6746.000000,6785.600098,6785.600098,422141
2021-03-31,6856.250000,6856.250000,6713.899902,6737.950195,6737.950195,647600
2021-04-01,6766.000000,6933.700195,6731.200195,6898.850098,6898.850098,531749
2021-04-05,6895.000000,6994.000000,6735.000000,6795.799805,6795.799805,540954
2021-04-06,6810.299805,6849.000000,6707.200195,6736.649902,6736.649902,508328
2021-04-07,6745.000000,6860.000000,6713.350098,6760.049805,6760.049805,301479
2021-04-08,6798.000000,7052.850098,6783.799805,6971.250000,6971.250000,635298
2021-04-09,7040.000000,7055.950195,6791.850098,6825.850098,6825.850098,592763
2021-04-12,6763.299805,6763.299805,6467.000000,6509.399902,6509.399902,585717
2021-04-13,6550.000000,6656.450195,6504.600098,6604.450195,6604.450195,551188
2021-04-15,6649.000000,6700.000000,6393.649902,6539.299805,6539.299805,490675
2021-04-16,6510.000000,6786.450195,6510.000000,6715.200195,6715.200195,636917
2021-04-19,6500.000000,6569.450195,6415.000000,6509.750000,6509.750000,559506
2021-04-20,6644.000000,6688.600098,6180.000000,6200.850098,6200.850098,1272134
2021-04-22,6198.049805,6225.000000,5970.200195,6092.299805,6092.299805,1795988
2021-04-23,6094.000000,6155.000000,5995.799805,6067.899902,6067.899902,968454
2021-04-26,6131.799805,6293.000000,6111.250000,6275.899902,6275.899902,697792
2021-04-27,6279.000000,6345.899902,6235.000000,6326.799805,6326.799805,512910
2021-04-28,6360.000000,6405.000000,6280.000000,6360.799805,6360.799805,414435
2021-04-29,6420.000000,6447.299805,6320.399902,6382.450195,6382.450195,406869
2021-04-30,6380.000000,6424.000000,6233.549805,6278.950195,6278.950195,475175
2021-05-03,6252.000000,6380.000000,6150.000000,6350.149902,6350.149902,402055
2021-05-04,6390.000000,6425.000000,6285.000000,6296.450195,6296.450195,330346
2021-05-05,6344.950195,6400.000000,6294.399902,6380.350098,6380.350098,215973
2021-05-06,6400.000000,6429.899902,6314.000000,6405.450195,6405.450195,246632
2021-05-07,6459.950195,6524.000000,6414.950195,6481.899902,6481.899902,745582
2021-05-10,6590.000000,6605.000000,6330.000000,6403.100098,6403.100098,872011
2021-05-11,6390.000000,6619.950195,6310.399902,6490.600098,6490.600098,1139377
2021-05-12,6464.899902,6490.500000,6371.000000,6388.850098,6388.850098,392657
2021-05-14,6418.000000,6482.000000,6256.899902,6368.100098,6368.100098,405281
